Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 05:50:16,2023-04-03 05:50:17,0.365s,PASSED
delay(5),Chrome 111.0.0.0,,,2023-04-03 05:50:17,2023-04-03 05:50:22,5.013s,PASSED
"verifyMatch(""https://demo-app.online/daftar"", getUrl(), false, CONTINUE_ON_FAILURE)",Chrome 111.0.0.0,,,2023-04-03 05:50:22,2023-04-03 05:50:22,0.009s,PASSED
"println(""After verification"")",Chrome 111.0.0.0,,,2023-04-03 05:50:22,2023-04-03 05:50:22,0.000s,PASSED
"isValid = executeJavaScript(""document.getElementById(""whatsapp"").reportValidity();"", null)",Chrome 111.0.0.0,,,2023-04-03 05:50:22,2023-04-03 05:50:22,0.030s,PASSED
"assert !(isValid) : ""Validation error should be displayed""",Chrome 111.0.0.0,,,2023-04-03 05:50:22,2023-04-03 05:50:22,0.000s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-32,Chrome 111.0.0.0,New user registration with a white space value in the 'Whatsapp' field,Negative,2023-04-03 05:50:22,2023-04-03 05:50:33,11.096s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 05:50:22,2023-04-03 05:50:24,1.816s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 05:50:24,2023-04-03 05:50:26,1.682s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 05:50:26,2023-04-03 05:50:27,1.097s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 05:50:27,2023-04-03 05:50:28,0.894s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Example.com"")",Chrome 111.0.0.0,,,2023-04-03 05:50:28,2023-04-03 05:50:29,0.896s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""     "")",Chrome 111.0.0.0,,,2023-04-03 05:50:29,2023-04-03 05:50:29,0.671s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 05:50:29,2023-04-03 05:50:30,0.675s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 05:50:30,2023-04-03 05:50:31,1.150s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 05:50:31,2023-04-03 05:50:32,0.374s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 05:50:32,2023-04-03 05:50:32,0.393s,PASSED
delay(1),Chrome 111.0.0.0,,,2023-04-03 05:50:32,2023-04-03 05:50:33,1.008s,PASSED
"verifyMatch(""https://demo-app.online/daftar"", getUrl(), false, CONTINUE_ON_FAILURE)",Chrome 111.0.0.0,,,2023-04-03 05:50:33,2023-04-03 05:50:33,0.009s,PASSED
"println(""After verification"")",Chrome 111.0.0.0,,,2023-04-03 05:50:33,2023-04-03 05:50:33,0.000s,PASSED
"isValid = executeJavaScript(""document.getElementById(""whatsapp"").reportValidity();"", null)",Chrome 111.0.0.0,,,2023-04-03 05:50:33,2023-04-03 05:50:33,0.013s,PASSED
"assert !(isValid) : ""Validation error should be displayed""",Chrome 111.0.0.0,,,2023-04-03 05:50:33,2023-04-03 05:50:33,0.000s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-33,Chrome 111.0.0.0,New user registration with a non-digit value in the 'Whatsapp' field,Negative,2023-04-03 05:50:33,2023-04-03 05:51:12,38.680s,FAILED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 05:50:33,2023-04-03 05:50:35,1.828s,PASSED
"testData = findTestData(""Data Files/Web/Register_WhatsappNonDigit"")",Chrome 111.0.0.0,,,2023-04-03 05:50:35,2023-04-03 05:50:35,0.028s,PASSED
hasError = true,Chrome 111.0.0.0,,,2023-04-03 05:50:35,2023-04-03 05:50:35,0.000s,PASSED
"for ([i = 1, i <= testData.getRowNumbers(), (i++)])",Chrome 111.0.0.0,,,2023-04-03 05:50:35,2023-04-03 05:51:12,36.488s,FAILED
,,,,,,,
Test Cases/Web/REG/REG-34,Chrome 111.0.0.0,New user registration with total character in the 'Whatsapp' field less than 10 (prefix number),Negative,2023-04-03 05:51:12,2023-04-03 05:51:24,12.462s,FAILED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 05:51:12,2023-04-03 05:51:14,1.808s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 05:51:14,2023-04-03 05:51:15,1.550s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 05:51:15,2023-04-03 05:51:16,1.082s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 05:51:16,2023-04-03 05:51:17,0.837s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Example.com"")",Chrome 111.0.0.0,,,2023-04-03 05:51:17,2023-04-03 05:51:18,0.807s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081123456"")",Chrome 111.0.0.0,,,2023-04-03 05:51:18,2023-04-03 05:51:19,0.666s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 05:51:19,2023-04-03 05:51:19,0.665s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 05:51:19,2023-04-03 05:51:20,0.665s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 05:51:20,2023-04-03 05:51:21,0.597s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 05:51:21,2023-04-03 05:51:23,2.380s,PASSED
delay(1),Chrome 111.0.0.0,,,2023-04-03 05:51:23,2023-04-03 05:51:24,1.006s,PASSED
"verifyMatch(""https://demo-app.online/daftar"", getUrl(), false, CONTINUE_ON_FAILURE)",Chrome 111.0.0.0,,,2023-04-03 05:51:24,2023-04-03 05:51:24,0.010s,FAILED
"println(""After verification"")",Chrome 111.0.0.0,,,2023-04-03 05:51:24,2023-04-03 05:51:24,0.000s,PASSED
"isValid = executeJavaScript(""document.getElementById(""whatsapp"").reportValidity();"", null)",Chrome 111.0.0.0,,,2023-04-03 05:51:24,2023-04-03 05:51:24,0.134s,FAILED
,,,,,,,
Test Cases/Web/REG/REG-35,Chrome 111.0.0.0,New user registration with total character value in the 'Whatsapp' field less than 10 (prefix +),Negative,2023-04-03 05:51:24,2023-04-03 05:51:36,11.953s,FAILED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 05:51:24,2023-04-03 05:51:26,1.778s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 05:51:26,2023-04-03 05:51:28,1.509s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 05:51:28,2023-04-03 05:51:29,0.977s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 05:51:29,2023-04-03 05:51:30,0.866s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Example.com"")",Chrome 111.0.0.0,,,2023-04-03 05:51:30,2023-04-03 05:51:30,0.915s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""+6281123456"")",Chrome 111.0.0.0,,,2023-04-03 05:51:30,2023-04-03 05:51:31,0.665s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 05:51:31,2023-04-03 05:51:32,0.692s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 05:51:32,2023-04-03 05:51:32,0.656s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 05:51:32,2023-04-03 05:51:33,0.495s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 05:51:33,2023-04-03 05:51:35,1.960s,PASSED
delay(1),Chrome 111.0.0.0,,,2023-04-03 05:51:35,2023-04-03 05:51:36,1.006s,PASSED
"verifyMatch(""https://demo-app.online/daftar"", getUrl(), false, CONTINUE_ON_FAILURE)",Chrome 111.0.0.0,,,2023-04-03 05:51:36,2023-04-03 05:51:36,0.010s,FAILED
"println(""After verification"")",Chrome 111.0.0.0,,,2023-04-03 05:51:36,2023-04-03 05:51:36,0.000s,PASSED
"isValid = executeJavaScript(""document.getElementById(""whatsapp"").reportValidity();"", null)",Chrome 111.0.0.0,,,2023-04-03 05:51:36,2023-04-03 05:51:36,0.142s,FAILED
,,,,,,,
Test Cases/Web/REG/REG-36,Chrome 111.0.0.0,New user registration with total character value in the 'Whatsapp' field more than 12 (prefix number),Negative,2023-04-03 05:51:36,2023-04-03 05:51:48,12.259s,FAILED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 05:51:36,2023-04-03 05:51:38,1.833s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 05:51:38,2023-04-03 05:51:40,1.625s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 05:51:40,2023-04-03 05:51:41,0.996s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 05:51:41,2023-04-03 05:51:42,0.804s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Example.com"")",Chrome 111.0.0.0,,,2023-04-03 05:51:42,2023-04-03 05:51:43,0.880s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""08112345678910"")",Chrome 111.0.0.0,,,2023-04-03 05:51:43,2023-04-03 05:51:43,0.666s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 05:51:43,2023-04-03 05:51:44,0.656s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 05:51:44,2023-04-03 05:51:45,0.679s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 05:51:45,2023-04-03 05:51:45,0.596s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 05:51:45,2023-04-03 05:51:47,2.000s,PASSED
delay(1),Chrome 111.0.0.0,,,2023-04-03 05:51:47,2023-04-03 05:51:48,1.012s,PASSED
"verifyMatch(""https://demo-app.online/daftar"", getUrl(), false, CONTINUE_ON_FAILURE)",Chrome 111.0.0.0,,,2023-04-03 05:51:48,2023-04-03 05:51:48,0.009s,FAILED
"println(""After verification"")",Chrome 111.0.0.0,,,2023-04-03 05:51:48,2023-04-03 05:51:48,0.001s,PASSED
"isValid = executeJavaScript(""document.getElementById(""whatsapp"").reportValidity();"", null)",Chrome 111.0.0.0,,,2023-04-03 05:51:48,2023-04-03 05:51:48,0.123s,FAILED
,,,,,,,
Test Cases/Web/REG/REG-37,Chrome 111.0.0.0,New user registration with total character value in the 'Whatsapp' field more than 12 (prefix +),Negative,2023-04-03 05:51:48,2023-04-03 05:52:01,12.487s,FAILED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 05:51:49,2023-04-03 05:51:50,1.831s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 05:51:50,2023-04-03 05:51:52,1.523s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 05:51:52,2023-04-03 05:51:53,1.034s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 05:51:53,2023-04-03 05:51:54,0.967s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Example.com"")",Chrome 111.0.0.0,,,2023-04-03 05:51:54,2023-04-03 05:51:55,0.903s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""+628132438726710"")",Chrome 111.0.0.0,,,2023-04-03 05:51:55,2023-04-03 05:51:56,0.707s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 05:51:56,2023-04-03 05:51:56,0.702s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 05:51:56,2023-04-03 05:51:57,0.983s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 05:51:57,2023-04-03 05:51:58,0.385s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 05:51:58,2023-04-03 05:52:00,1.995s,PASSED
delay(1),Chrome 111.0.0.0,,,2023-04-03 05:52:00,2023-04-03 05:52:01,1.011s,PASSED
"verifyMatch(""https://demo-app.online/daftar"", getUrl(), false, CONTINUE_ON_FAILURE)",Chrome 111.0.0.0,,,2023-04-03 05:52:01,2023-04-03 05:52:01,0.011s,FAILED
"println(""After verification"")",Chrome 111.0.0.0,,,2023-04-03 05:52:01,2023-04-03 05:52:01,0.000s,PASSED
"isValid = executeJavaScript(""document.getElementById(""whatsapp"").reportValidity();"", null)",Chrome 111.0.0.0,,,2023-04-03 05:52:01,2023-04-03 05:52:01,0.166s,FAILED
,,,,,,,
Test Cases/Web/REG/REG-38,Chrome 111.0.0.0,Verify 'Kata Sandi' dan 'Konfirmasi Kata Sandi' fields are working correctly with valid inputs,,2023-04-03 05:52:01,2023-04-03 05:53:57,1m - 55.870s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 05:52:01,2023-04-03 05:52:03,1.805s,PASSED
"testData = findTestData(""Data Files/Web/Register_Password"")",Chrome 111.0.0.0,,,2023-04-03 05:52:03,2023-04-03 05:52:03,0.042s,PASSED
"for ([i = 1, i <= testData.getRowNumbers(), (i++)])",Chrome 111.0.0.0,,,2023-04-03 05:52:03,2023-04-03 05:53:57,1m - 53.660s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-39,Chrome 111.0.0.0,New user registration with empty value in 'Kata Sandi' and 'Konfirmasi Kata Sandi' fields,Negative,2023-04-03 05:53:57,2023-04-03 05:54:07,10.355s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 05:53:57,2023-04-03 05:53:59,1.820s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 05:53:59,2023-04-03 05:54:00,1.509s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 05:54:00,2023-04-03 05:54:01,1.077s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 05:54:01,2023-04-03 05:54:02,0.824s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Example.com"")",Chrome 111.0.0.0,,,2023-04-03 05:54:02,2023-04-03 05:54:03,0.879s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 05:54:03,2023-04-03 05:54:04,0.684s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), """")",Chrome 111.0.0.0,,,2023-04-03 05:54:04,2023-04-03 05:54:04,0.665s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), """")",Chrome 111.0.0.0,,,2023-04-03 05:54:04,2023-04-03 05:54:05,0.652s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 05:54:05,2023-04-03 05:54:06,0.601s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 05:54:06,2023-04-03 05:54:06,0.358s,PASSED
delay(1),Chrome 111.0.0.0,,,2023-04-03 05:54:06,2023-04-03 05:54:07,1.007s,PASSED
"verifyMatch(""https://demo-app.online/daftar"", getUrl(), false, CONTINUE_ON_FAILURE)",Chrome 111.0.0.0,,,2023-04-03 05:54:07,2023-04-03 05:54:07,0.009s,PASSED
"println(""After URL Validation"")",Chrome 111.0.0.0,,,2023-04-03 05:54:07,2023-04-03 05:54:07,0.000s,PASSED
"isValid = executeJavaScript(""document.getElementById(""password"").reportValidity();"", null)",Chrome 111.0.0.0,,,2023-04-03 05:54:07,2023-04-03 05:54:07,0.012s,PASSED
"assert !(isValid) : ""No validation error for password field""",Chrome 111.0.0.0,,,2023-04-03 05:54:07,2023-04-03 05:54:07,0.000s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-40,Chrome 111.0.0.0,New user registration with empty space value in 'Kata Sandi' and 'Konfirmasi Kata Sandi' fields,Negative,2023-04-03 05:54:07,2023-04-03 05:54:18,11.107s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 05:54:07,2023-04-03 05:54:09,1.777s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 05:54:09,2023-04-03 05:54:11,1.679s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 05:54:11,2023-04-03 05:54:12,1.012s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 05:54:12,2023-04-03 05:54:13,0.833s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Example.com"")",Chrome 111.0.0.0,,,2023-04-03 05:54:13,2023-04-03 05:54:14,0.879s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 05:54:14,2023-04-03 05:54:14,0.678s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""        "")",Chrome 111.0.0.0,,,2023-04-03 05:54:14,2023-04-03 05:54:15,0.670s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""        "")",Chrome 111.0.0.0,,,2023-04-03 05:54:15,2023-04-03 05:54:16,0.648s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 05:54:16,2023-04-03 05:54:16,0.595s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 05:54:16,2023-04-03 05:54:17,1.011s,PASSED
delay(1),Chrome 111.0.0.0,,,2023-04-03 05:54:17,2023-04-03 05:54:18,1.015s,PASSED
"verifyMatch(""https://demo-app.online/daftar"", getUrl(), false, CONTINUE_ON_FAILURE)",Chrome 111.0.0.0,,,2023-04-03 05:54:18,2023-04-03 05:54:18,0.008s,PASSED
"println(""After URL Validation"")",Chrome 111.0.0.0,,,2023-04-03 05:54:18,2023-04-03 05:54:18,0.000s,PASSED
"isValid = executeJavaScript(""document.getElementById(""password"").reportValidity();"", null)",Chrome 111.0.0.0,,,2023-04-03 05:54:18,2023-04-03 05:54:18,0.035s,PASSED
"assert !(isValid) : ""No validation error for password field""",Chrome 111.0.0.0,,,2023-04-03 05:54:18,2023-04-03 05:54:18,0.000s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-41,Chrome 111.0.0.0,New user registration with values in 'Kata Sandi' and 'Konfirmasi Kata Sandi' less than 8 characters,Negative,2023-04-03 05:54:18,2023-04-03 05:54:55,37.266s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 05:54:18,2023-04-03 05:54:20,1.784s,PASSED
"testData = findTestData(""Data Files/Web/Register_PasswordLessChar"")",Chrome 111.0.0.0,,,2023-04-03 05:54:20,2023-04-03 05:54:20,0.027s,PASSED
"for ([i = 1, i <= testData.getRowNumbers(), (i++)])",Chrome 111.0.0.0,,,2023-04-03 05:54:20,2023-04-03 05:54:55,35.149s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-42,Chrome 111.0.0.0,New user registration with different values in 'Kata Sandi' and 'Konfirmasi Kata Sandi',Negative,2023-04-03 05:54:55,2023-04-03 05:55:08,12.260s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 05:54:56,2023-04-03 05:54:57,1.782s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 05:54:57,2023-04-03 05:54:59,1.591s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 05:54:59,2023-04-03 05:55:00,0.996s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 05:55:00,2023-04-03 05:55:01,0.800s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Example.com"")",Chrome 111.0.0.0,,,2023-04-03 05:55:01,2023-04-03 05:55:02,0.872s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 05:55:02,2023-04-03 05:55:02,0.679s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""12345678"")",Chrome 111.0.0.0,,,2023-04-03 05:55:02,2023-04-03 05:55:03,0.652s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""87654321"")",Chrome 111.0.0.0,,,2023-04-03 05:55:03,2023-04-03 05:55:04,0.649s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 05:55:04,2023-04-03 05:55:04,0.711s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 05:55:04,2023-04-03 05:55:06,1.693s,PASSED
delay(1),Chrome 111.0.0.0,,,2023-04-03 05:55:06,2023-04-03 05:55:07,1.004s,PASSED
"verifyMatch(""https://demo-app.online/daftar"", getUrl(), false, CONTINUE_ON_FAILURE)",Chrome 111.0.0.0,,,2023-04-03 05:55:07,2023-04-03 05:55:07,0.009s,PASSED
"println(""After URL Validation"")",Chrome 111.0.0.0,,,2023-04-03 05:55:07,2023-04-03 05:55:07,0.000s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/WEB/Register/Reg_validationError_Password""), 1)",Chrome 111.0.0.0,,,2023-04-03 05:55:07,2023-04-03 05:55:07,0.314s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/WEB/Register/Reg_validationError_PasswordConfirm""), 1)",Chrome 111.0.0.0,,,2023-04-03 05:55:07,2023-04-03 05:55:08,0.294s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-43,Chrome 111.0.0.0,New user registration with unchecked 'Syarat dan Ketentuan' checkbox,Negative,2023-04-03 05:55:08,2023-04-03 05:55:18,10.295s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 05:55:08,2023-04-03 05:55:10,1.781s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 05:55:10,2023-04-03 05:55:11,1.610s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 05:55:11,2023-04-03 05:55:12,0.980s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 05:55:12,2023-04-03 05:55:13,0.799s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Example.com"")",Chrome 111.0.0.0,,,2023-04-03 05:55:13,2023-04-03 05:55:14,0.912s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 05:55:14,2023-04-03 05:55:15,0.760s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 05:55:15,2023-04-03 05:55:15,0.675s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 05:55:15,2023-04-03 05:55:16,0.661s,PASSED
"verifyElementNotChecked(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""), 1)",Chrome 111.0.0.0,,,2023-04-03 05:55:16,2023-04-03 05:55:17,0.461s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 05:55:17,2023-04-03 05:55:17,0.366s,PASSED
delay(1),Chrome 111.0.0.0,,,2023-04-03 05:55:17,2023-04-03 05:55:18,1.005s,PASSED
"verifyMatch(""https://demo-app.online/daftar"", getUrl(), false, CONTINUE_ON_FAILURE)",Chrome 111.0.0.0,,,2023-04-03 05:55:18,2023-04-03 05:55:18,0.009s,PASSED
"println(""After URL Validation"")",Chrome 111.0.0.0,,,2023-04-03 05:55:18,2023-04-03 05:55:18,0.001s,PASSED
