Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"formatter = DateTimeFormatter.ofPattern(""dd-MMM-yyyy"")",Chrome 111.0.0.0,,,2023-04-03 08:07:43,2023-04-03 08:07:43,0.012s,PASSED
"inputDate = LocalDate.parse(actualInputBirthday, formatter)",Chrome 111.0.0.0,,,2023-04-03 08:07:43,2023-04-03 08:07:43,0.014s,PASSED
currentDate = LocalDate.now(),Chrome 111.0.0.0,,,2023-04-03 08:07:43,2023-04-03 08:07:43,0.004s,PASSED
"years = YEARS.between(inputDate, currentDate)",Chrome 111.0.0.0,,,2023-04-03 08:07:43,2023-04-03 08:07:43,0.005s,PASSED
"println(""years: "" + years)",Chrome 111.0.0.0,,,2023-04-03 08:07:43,2023-04-03 08:07:43,0.000s,PASSED
"assert years <= 100 : ""The input date is not younger than 100 years.""",Chrome 111.0.0.0,,,2023-04-03 08:07:43,2023-04-03 08:07:43,0.001s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 08:07:43,2023-04-03 08:07:45,1.768s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:07:45,2023-04-03 08:07:47,2.011s,PASSED
"assert getUrl() == ""https://demo-app.online/email/verify""",Chrome 111.0.0.0,,,2023-04-03 08:07:47,2023-04-03 08:07:47,0.009s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-23,Chrome 111.0.0.0,New user registration with age less than 6 in the 'Tanggal Lahir' field,Negative,2023-04-03 08:07:47,2023-04-03 08:07:59,12.389s,FAILED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:07:47,2023-04-03 08:07:49,1.784s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:07:49,2023-04-03 08:07:50,1.641s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 08:07:50,2023-04-03 08:07:51,0.983s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""01-Jan-2020"")",Chrome 111.0.0.0,,,2023-04-03 08:07:51,2023-04-03 08:07:52,0.790s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Mail.com"")",Chrome 111.0.0.0,,,2023-04-03 08:07:52,2023-04-03 08:07:53,0.879s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 08:07:53,2023-04-03 08:07:54,0.681s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:07:54,2023-04-03 08:07:54,0.658s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:07:54,2023-04-03 08:07:55,0.662s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 08:07:55,2023-04-03 08:07:56,0.574s,PASSED
"expectedInputBirthday = ""01-Jan-2020""",Chrome 111.0.0.0,,,2023-04-03 08:07:56,2023-04-03 08:07:56,0.000s,PASSED
"actualInputBirthday = getAttribute(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""value"")",Chrome 111.0.0.0,,,2023-04-03 08:07:56,2023-04-03 08:07:56,0.326s,PASSED
"println(""actual: "" + actualInputBirthday)",Chrome 111.0.0.0,,,2023-04-03 08:07:56,2023-04-03 08:07:56,0.001s,PASSED
"formatter = DateTimeFormatter.ofPattern(""dd-MMM-yyyy"")",Chrome 111.0.0.0,,,2023-04-03 08:07:56,2023-04-03 08:07:56,0.000s,PASSED
"inputDate = LocalDate.parse(actualInputBirthday, formatter)",Chrome 111.0.0.0,,,2023-04-03 08:07:56,2023-04-03 08:07:56,0.001s,PASSED
currentDate = LocalDate.now(),Chrome 111.0.0.0,,,2023-04-03 08:07:56,2023-04-03 08:07:56,0.000s,PASSED
"years = YEARS.between(inputDate, currentDate)",Chrome 111.0.0.0,,,2023-04-03 08:07:56,2023-04-03 08:07:56,0.000s,PASSED
"println(""years: "" + years)",Chrome 111.0.0.0,,,2023-04-03 08:07:56,2023-04-03 08:07:56,0.001s,PASSED
"assert years >= 6 : ""The input date is not younger than 100 years.""",Chrome 111.0.0.0,,,2023-04-03 08:07:56,2023-04-03 08:07:56,0.000s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 08:07:56,2023-04-03 08:07:57,1.109s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:07:57,2023-04-03 08:07:59,2.015s,PASSED
"assert getUrl() == ""https://demo-app.online/email/verify""",Chrome 111.0.0.0,,,2023-04-03 08:07:59,2023-04-03 08:07:59,0.009s,FAILED
,,,,,,,
Test Cases/Web/REG/REG-24,Chrome 111.0.0.0,Verify 'E-mail' field is working correctly with valid inputs,Positive,2023-04-03 08:07:59,2023-04-03 08:09:15,1m - 15.496s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:07:59,2023-04-03 08:08:01,1.800s,PASSED
"testData = findTestData(""Data Files/Web/Register_Email"")",Chrome 111.0.0.0,,,2023-04-03 08:08:01,2023-04-03 08:08:01,0.054s,PASSED
"for ([i = 1, i <= testData.getRowNumbers(), (i++)])",Chrome 111.0.0.0,,,2023-04-03 08:08:01,2023-04-03 08:09:15,1m - 13.402s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-25,Chrome 111.0.0.0,New user registration with empty value in the 'E-mail' field,Negative,2023-04-03 08:09:15,2023-04-03 08:09:28,13.319s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:09:15,2023-04-03 08:09:17,1.806s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:09:17,2023-04-03 08:09:18,1.497s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 08:09:18,2023-04-03 08:09:19,1.087s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 08:09:19,2023-04-03 08:09:20,0.838s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), """")",Chrome 111.0.0.0,,,2023-04-03 08:09:20,2023-04-03 08:09:21,0.863s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 08:09:21,2023-04-03 08:09:22,0.654s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:09:22,2023-04-03 08:09:22,0.657s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:09:22,2023-04-03 08:09:23,0.669s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 08:09:23,2023-04-03 08:09:23,0.583s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 08:09:23,2023-04-03 08:09:24,0.377s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:09:24,2023-04-03 08:09:26,2.002s,PASSED
"if (getUrl() == ""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:09:26,2023-04-03 08:09:26,0.022s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:09:26,2023-04-03 08:09:28,2.004s,PASSED
"assert !(getUrl() == ""https://demo-app.online/email/verify"")",Chrome 111.0.0.0,,,2023-04-03 08:09:28,2023-04-03 08:09:28,0.009s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-26,Chrome 111.0.0.0,New user registration with empty space value in the 'E-mail' field,Negative,2023-04-03 08:09:28,2023-04-03 08:09:41,13.324s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:09:28,2023-04-03 08:09:30,1.778s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:09:30,2023-04-03 08:09:31,1.535s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 08:09:31,2023-04-03 08:09:33,1.078s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 08:09:33,2023-04-03 08:09:33,0.836s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""     "")",Chrome 111.0.0.0,,,2023-04-03 08:09:33,2023-04-03 08:09:34,0.859s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 08:09:34,2023-04-03 08:09:35,0.665s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:09:35,2023-04-03 08:09:36,0.662s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:09:36,2023-04-03 08:09:36,0.666s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 08:09:36,2023-04-03 08:09:37,0.596s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 08:09:37,2023-04-03 08:09:37,0.347s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:09:37,2023-04-03 08:09:39,2.002s,PASSED
"if (getUrl() == ""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:09:39,2023-04-03 08:09:39,0.022s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:09:39,2023-04-03 08:09:41,2.001s,PASSED
"assert !(getUrl() == ""https://demo-app.online/email/verify"")",Chrome 111.0.0.0,,,2023-04-03 08:09:41,2023-04-03 08:09:41,0.009s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-27,Chrome 111.0.0.0,"New user registration with an already
registered E-mail in the 'E-mail' field",Negative,2023-04-03 08:09:41,2023-04-03 08:09:55,14.081s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:09:41,2023-04-03 08:09:43,1.780s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:09:43,2023-04-03 08:09:45,1.603s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 08:09:45,2023-04-03 08:09:46,1.097s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 08:09:46,2023-04-03 08:09:47,0.837s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""rizkikhaerulfajri@gmail.com"")",Chrome 111.0.0.0,,,2023-04-03 08:09:47,2023-04-03 08:09:48,0.883s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 08:09:48,2023-04-03 08:09:48,0.657s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:09:48,2023-04-03 08:09:49,0.677s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:09:49,2023-04-03 08:09:50,0.666s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 08:09:50,2023-04-03 08:09:50,0.485s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 08:09:50,2023-04-03 08:09:51,1.103s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:09:51,2023-04-03 08:09:53,2.003s,PASSED
"if (getUrl() == ""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:09:53,2023-04-03 08:09:53,0.020s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:09:53,2023-04-03 08:09:55,2.006s,PASSED
"assert !(getUrl() == ""https://demo-app.online/email/verify"")",Chrome 111.0.0.0,,,2023-04-03 08:09:55,2023-04-03 08:09:55,0.007s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-28,Chrome 111.0.0.0,"New user registration with invalid e-mail value based on W3C HTML5 specification for input type=""email""",Negative,2023-04-03 08:09:55,2023-04-03 08:11:06,1m - 10.775s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:09:56,2023-04-03 08:09:57,1.766s,PASSED
"testData = findTestData(""Data Files/Web/Register_InvalidEmail"")",Chrome 111.0.0.0,,,2023-04-03 08:09:57,2023-04-03 08:09:57,0.023s,PASSED
hasError = true,Chrome 111.0.0.0,,,2023-04-03 08:09:57,2023-04-03 08:09:57,0.000s,PASSED
"for ([i = 1, i <= testData.getRowNumbers(), (i++)])",Chrome 111.0.0.0,,,2023-04-03 08:09:57,2023-04-03 08:11:06,1m - 8.708s,FAILED
,,,,,,,
Test Cases/Web/REG/REG-29,Chrome 111.0.0.0,Verify 'Whatsapp' field is working correctly with valid inputs (number prefix),Positive,2023-04-03 08:11:06,2023-04-03 08:12:09,1m - 3.127s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:11:06,2023-04-03 08:11:08,1.765s,PASSED
"testData = findTestData(""Data Files/Web/Register_Whatsapp"")",Chrome 111.0.0.0,,,2023-04-03 08:11:08,2023-04-03 08:11:08,0.027s,PASSED
"for ([i = 1, i <= testData.getRowNumbers(), (i++)])",Chrome 111.0.0.0,,,2023-04-03 08:11:08,2023-04-03 08:12:09,1m - 1.071s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-30,Chrome 111.0.0.0,Verify 'Whatsapp' field is working correctly with valid inputs (+ prefix),Positive,2023-04-03 08:12:09,2023-04-03 08:13:12,1m - 3.160s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:12:09,2023-04-03 08:12:11,1.825s,PASSED
"testData = findTestData(""Data Files/Web/Register_WhatsappCountryCode"")",Chrome 111.0.0.0,,,2023-04-03 08:12:11,2023-04-03 08:12:11,0.039s,PASSED
"for ([i = 1, i <= testData.getRowNumbers(), (i++)])",Chrome 111.0.0.0,,,2023-04-03 08:12:11,2023-04-03 08:13:12,1m - 1.019s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-31,Chrome 111.0.0.0,New user registration with an empty value in the 'Whatsapp' field,Negative,2023-04-03 08:13:12,2023-04-03 08:13:24,11.362s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:13:13,2023-04-03 08:13:14,1.806s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:13:14,2023-04-03 08:13:16,1.588s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 08:13:16,2023-04-03 08:13:17,0.977s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 08:13:17,2023-04-03 08:13:18,0.801s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Example.com"")",Chrome 111.0.0.0,,,2023-04-03 08:13:18,2023-04-03 08:13:19,0.872s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), """")",Chrome 111.0.0.0,,,2023-04-03 08:13:19,2023-04-03 08:13:19,0.654s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:13:19,2023-04-03 08:13:20,0.651s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:13:20,2023-04-03 08:13:21,0.654s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 08:13:21,2023-04-03 08:13:21,0.686s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 08:13:21,2023-04-03 08:13:22,0.367s,PASSED
"if (getUrl() == ""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:13:22,2023-04-03 08:13:22,0.036s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:13:22,2023-04-03 08:13:24,2.012s,PASSED
"assert !(getUrl() == ""https://demo-app.online/email/verify"")",Chrome 111.0.0.0,,,2023-04-03 08:13:24,2023-04-03 08:13:24,0.007s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-32,Chrome 111.0.0.0,New user registration with a white space value in the 'Whatsapp' field,Negative,2023-04-03 08:13:24,2023-04-03 08:13:35,11.683s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:13:24,2023-04-03 08:13:26,1.801s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:13:26,2023-04-03 08:13:28,1.913s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 08:13:28,2023-04-03 08:13:29,0.865s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 08:13:29,2023-04-03 08:13:29,0.827s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Example.com"")",Chrome 111.0.0.0,,,2023-04-03 08:13:29,2023-04-03 08:13:30,0.877s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""     "")",Chrome 111.0.0.0,,,2023-04-03 08:13:30,2023-04-03 08:13:31,0.645s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:13:31,2023-04-03 08:13:32,0.668s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:13:32,2023-04-03 08:13:32,0.678s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 08:13:32,2023-04-03 08:13:33,0.706s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 08:13:33,2023-04-03 08:13:33,0.379s,PASSED
"if (getUrl() == ""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:13:33,2023-04-03 08:13:33,0.028s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:13:33,2023-04-03 08:13:35,2.009s,PASSED
"assert !(getUrl() == ""https://demo-app.online/email/verify"")",Chrome 111.0.0.0,,,2023-04-03 08:13:35,2023-04-03 08:13:35,0.006s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-33,Chrome 111.0.0.0,New user registration with a non-digit value in the 'Whatsapp' field,Negative,2023-04-03 08:13:35,2023-04-03 08:14:21,45.530s,FAILED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:13:36,2023-04-03 08:13:37,1.780s,PASSED
"testData = findTestData(""Data Files/Web/Register_WhatsappNonDigit"")",Chrome 111.0.0.0,,,2023-04-03 08:13:37,2023-04-03 08:13:38,0.030s,PASSED
hasError = true,Chrome 111.0.0.0,,,2023-04-03 08:13:38,2023-04-03 08:13:38,0.000s,PASSED
"for ([i = 1, i <= testData.getRowNumbers(), (i++)])",Chrome 111.0.0.0,,,2023-04-03 08:13:38,2023-04-03 08:14:21,43.395s,FAILED
,,,,,,,
Test Cases/Web/REG/REG-34,Chrome 111.0.0.0,New user registration with total character in the 'Whatsapp' field less than 10 (prefix number),Negative,2023-04-03 08:14:21,2023-04-03 08:14:36,15.093s,FAILED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:14:21,2023-04-03 08:14:23,1.727s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:14:23,2023-04-03 08:14:25,1.704s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 08:14:25,2023-04-03 08:14:26,0.963s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 08:14:26,2023-04-03 08:14:26,0.814s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Example.com"")",Chrome 111.0.0.0,,,2023-04-03 08:14:26,2023-04-03 08:14:27,0.874s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081123456"")",Chrome 111.0.0.0,,,2023-04-03 08:14:27,2023-04-03 08:14:28,0.661s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:14:28,2023-04-03 08:14:29,0.673s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:14:29,2023-04-03 08:14:29,0.663s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 08:14:29,2023-04-03 08:14:30,0.692s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 08:14:30,2023-04-03 08:14:32,2.002s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:14:32,2023-04-03 08:14:34,2.007s,PASSED
"if (getUrl() == ""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:14:34,2023-04-03 08:14:34,0.009s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:14:34,2023-04-03 08:14:36,2.010s,PASSED
"assert !(getUrl() == ""https://demo-app.online/email/verify"")",Chrome 111.0.0.0,,,2023-04-03 08:14:36,2023-04-03 08:14:36,0.007s,FAILED
,,,,,,,
Test Cases/Web/REG/REG-35,Chrome 111.0.0.0,New user registration with total character value in the 'Whatsapp' field less than 10 (prefix +),Negative,2023-04-03 08:14:36,2023-04-03 08:14:49,12.963s,FAILED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:14:36,2023-04-03 08:14:38,1.780s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:14:38,2023-04-03 08:14:40,1.627s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 08:14:40,2023-04-03 08:14:41,0.988s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 08:14:41,2023-04-03 08:14:41,0.804s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Example.com"")",Chrome 111.0.0.0,,,2023-04-03 08:14:41,2023-04-03 08:14:42,0.868s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""+6281123456"")",Chrome 111.0.0.0,,,2023-04-03 08:14:42,2023-04-03 08:14:43,0.653s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:14:43,2023-04-03 08:14:44,0.659s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:14:44,2023-04-03 08:14:44,0.650s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 08:14:44,2023-04-03 08:14:45,0.709s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 08:14:45,2023-04-03 08:14:47,1.964s,PASSED
"if (getUrl() == ""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:14:47,2023-04-03 08:14:47,0.010s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:14:47,2023-04-03 08:14:49,2.009s,PASSED
"assert !(getUrl() == ""https://demo-app.online/email/verify"")",Chrome 111.0.0.0,,,2023-04-03 08:14:49,2023-04-03 08:14:49,0.008s,FAILED
,,,,,,,
Test Cases/Web/REG/REG-36,Chrome 111.0.0.0,New user registration with total character value in the 'Whatsapp' field more than 12 (prefix number),Negative,2023-04-03 08:14:49,2023-04-03 08:15:02,12.960s,FAILED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:14:49,2023-04-03 08:14:51,1.782s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:14:51,2023-04-03 08:14:53,1.525s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 08:14:53,2023-04-03 08:14:54,1.092s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 08:14:54,2023-04-03 08:14:54,0.832s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Example.com"")",Chrome 111.0.0.0,,,2023-04-03 08:14:54,2023-04-03 08:14:55,0.878s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""08112345678910"")",Chrome 111.0.0.0,,,2023-04-03 08:14:55,2023-04-03 08:14:56,0.674s,PASSED
